"Gene"	"CC02.17F1a"	"CC06.09F1a"	"CB21.03F1a"	"CC03.15F1a"	"CB05.15F1a"	"CC20.13F1a"	"CB07.01F1a"	"CB20.13F1a"
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_27"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_28"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_29"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_30"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_31"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_32"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_33"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_34"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_35"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_36"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_37"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_38"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_39"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_40"	0	0	0	0	0	0	0	2
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_41"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_42"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_43"	1	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_44"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_45"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_46"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_47"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_559_length_36582_cov_283.794015_48"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_1"	0	1	0	0	0	0	1	2
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_2"	1	1	0	0	0	1	0	2
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_3"	1	1	0	0	1	3	1	4
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_4"	2	5	1	0	9	13	0	48
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_5"	0	0	0	0	0	2	0	2
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_6"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_7"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_8"	0	0	0	0	0	0	1	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_9"	0	0	0	0	0	0	1	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_10"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_11"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_12"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_13"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_14"	0	0	1	0	0	2	0	2
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_15"	0	0	1	0	0	3	1	3
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_16"	0	1	0	0	0	1	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_17"	0	0	0	0	0	3	1	2
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_18"	0	0	1	0	0	3	0	2
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_19"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_20"	0	0	0	0	0	1	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_21"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_22"	0	1	0	0	0	0	1	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_23"	0	1	1	0	0	4	2	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_24"	0	7	0	0	0	0	1	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_25"	3	8	3	0	1	3	7	3
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_26"	0	0	1	0	0	1	1	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_27"	0	0	0	0	0	2	0	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_28"	0	0	1	0	0	1	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_29"	0	0	0	0	1	2	0	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_30"	0	1	0	0	0	1	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_31"	1	0	0	0	0	1	0	2
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_32"	1	0	0	0	0	1	0	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_33"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_34"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_35"	0	0	0	0	0	1	0	1
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_36"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_601_length_34927_cov_313.855701_37"	0	0	1	0	0	0	0	2
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_1"	0	0	0	0	0	1	0	1
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_2"	2	5	0	0	1	2	1	1
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_3"	1	2	1	0	0	4	2	4
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_4"	0	5	2	0	0	4	1	5
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_5"	1	3	0	0	0	4	0	4
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_6"	0	2	1	0	0	4	0	4
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_7"	1	1	0	0	0	2	0	2
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_8"	0	0	1	0	0	2	0	1
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_9"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_10"	2	4	0	0	1	5	1	7
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_11"	1	1	1	0	0	5	1	3
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_12"	2	5	0	1	5	8	0	31
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_13"	3	2	1	0	4	8	3	29
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_14"	2	1	1	0	1	10	1	8
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_15"	1	1	0	0	0	5	1	4
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_16"	3	2	1	1	0	9	0	9
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_17"	4	5	2	1	3	11	2	10
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_18"	2	2	2	0	2	17	1	8
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_19"	0	2	0	0	1	1	0	2
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_20"	1	1	2	1	2	4	2	5
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_21"	0	1	0	0	0	2	1	2
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_22"	1	1	0	0	0	3	1	5
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_23"	2	1	2	0	0	6	4	5
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_24"	0	0	0	0	0	1	0	1
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_25"	1	1	0	0	1	3	1	3
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_26"	24	23	5	12	9	94	6	101
"ERR4836887_bin.54_NODE_622_length_34241_cov_231.158340_27"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_1"	0	0	0	0	0	0	1	8
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_2"	2	1	0	1	0	3	1	4
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_3"	1	0	0	0	0	2	0	1
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_4"	0	0	1	0	0	2	1	3
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_5"	1	1	0	0	0	3	2	6
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_6"	1	5	0	0	0	7	0	9
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_7"	1	1	0	0	0	4	1	4
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_8"	0	1	0	0	0	2	2	1
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_9"	1	0	1	0	1	2	0	1
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_10"	3	7	0	1	1	5	0	5
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_11"	4	7	2	1	2	15	2	18
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_12"	4	3	2	1	9	16	2	33
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_13"	3	4	2	1	3	11	3	22
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_14"	1	1	1	0	0	3	1	1
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_15"	0	0	0	0	1	1	1	1
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_16"	2	49	1	2	18	14	1	11
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_17"	0	1	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_18"	0	1	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_19"	1	15	0	0	6	4	1	4
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_20"	1	0	1	0	0	3	1	1
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_21"	3	1	1	1	0	5	4	3
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_22"	2	5	1	0	0	4	1	5
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_23"	2	1	0	0	0	2	0	3
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_24"	1	4	1	0	1	3	1	11
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_25"	3	2	1	0	1	7	1	12
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_26"	1	5	1	1	2	9	3	6
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_27"	3	2	2	1	1	7	1	5
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_28"	0	0	0	0	0	1	1	0
"ERR4836887_bin.54_NODE_632_length_33981_cov_225.833461_29"	0	0	0	0	0	2	2	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_1"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_2"	0	2	0	0	0	6	1	10
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_3"	1	3	1	1	0	11	2	34
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_4"	0	0	0	0	0	1	0	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_5"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_6"	1	1	1	0	1	4	1	4
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_7"	1	1	1	0	2	4	0	5
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_8"	0	1	0	0	0	1	0	1
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_9"	1	1	0	0	1	4	1	5
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_10"	1	4	1	0	0	4	0	3
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_11"	0	1	0	0	0	0	0	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_12"	5	6	1	1	5	19	1	10
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_13"	0	0	1	0	0	2	1	1
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_14"	1	0	1	0	0	2	0	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_15"	0	0	0	0	1	0	0	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_16"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_17"	0	0	0	0	0	3	0	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_18"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_19"	0	0	0	0	0	2	0	4
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_20"	0	0	0	0	0	1	0	0
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_21"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_22"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_23"	0	0	0	0	0	4	0	1
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_24"	0	0	0	0	0	1	0	1
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_25"	0	0	0	0	0	4	0	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_26"	10	0	0	0	0	0	0	5
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_27"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_28"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_29"	3	0	0	0	0	4	0	5
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_30"	2	0	0	0	0	0	0	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_31"	2	0	0	0	0	0	0	2
"ERR4836887_bin.54_NODE_675_length_32964_cov_296.455407_32"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_1"	0	1	1	0	1	1	1	2
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_2"	1	0	0	1	1	5	1	1
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_3"	1	1	0	0	1	3	1	2
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_4"	1	0	0	0	0	3	1	1
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_5"	1	0	1	0	0	6	1	4
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_6"	2	1	1	0	0	6	2	4
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_7"	1	1	1	0	1	4	1	3
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_8"	2	3	1	0	1	9	3	7
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_9"	1	1	0	0	1	5	0	3
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_10"	1	0	0	0	0	2	1	1
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_11"	0	0	3	0	0	4	0	4
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_12"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_13"	0	0	1	0	0	1	0	0
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_14"	0	0	1	0	0	3	2	1
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_15"	1	1	1	0	0	4	1	3
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_16"	3	1	2	0	1	7	3	4
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_17"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_18"	0	0	0	0	0	1	0	2
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_19"	1	0	1	0	0	4	1	2
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_20"	2	2	0	2	3	7	3	4
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_21"	1	4	2	1	2	2	1	4
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_22"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_23"	0	0	0	0	0	0	0	3
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_24"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_25"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_751_length_30568_cov_279.012486_26"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_1"	11	33	3	4	9	31	1	46
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_2"	0	0	0	0	0	1	0	1
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_3"	1	2	0	1	1	4	1	5
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_4"	1	1	0	0	0	3	1	3
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_5"	0	3	0	1	0	6	2	4
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_6"	1	1	0	1	0	5	0	4
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_7"	1	1	0	0	0	5	0	2
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_8"	0	0	0	0	0	0	0	3
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_9"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_10"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_11"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_12"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_13"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_14"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_15"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_16"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_17"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_18"	0	0	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_19"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_20"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_21"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_22"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_23"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_24"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_25"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_26"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_27"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_28"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_29"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_30"	0	0	4	0	1	1	5	5
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_31"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_32"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_33"	0	0	0	0	2	0	2	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_34"	1	1	19	1	10	2	13	28
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_35"	0	1	7	0	1	1	4	5
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_36"	0	1	0	0	0	0	1	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_37"	0	0	7	0	1	2	21	1
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_38"	0	0	0	0	0	0	1	1
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_39"	0	0	0	0	0	0	1	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_40"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_41"	0	0	5	1	0	4	23	2
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_42"	0	0	1	0	0	0	2	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_43"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_772_length_29886_cov_298.686434_44"	0	0	1	0	0	1	7	1
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_1"	1	2	0	0	1	6	0	9
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_2"	0	0	0	0	0	1	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_3"	2	4	2	1	1	10	2	19
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_4"	5	17	0	1	1	3	0	7
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_5"	0	0	0	0	0	2	0	2
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_6"	1	1	1	0	0	3	1	3
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_7"	2	2	0	1	3	5	0	19
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_8"	1	0	0	1	2	3	0	5
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_9"	0	1	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_10"	6	3	3	2	7	19	3	21
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_11"	1	0	0	0	1	3	0	7
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_12"	0	1	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_13"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_14"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_15"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_16"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_17"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_18"	0	2	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_19"	0	5	0	0	0	0	1	2
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_20"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_21"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_22"	0	0	0	0	0	0	0	5
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_23"	0	2	0	0	0	0	0	3
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_24"	1	1	2	0	0	4	1	1
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_25"	0	0	1	0	0	4	1	3
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_26"	0	0	0	0	0	1	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_27"	2	1	1	0	0	4	1	5
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_28"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_29"	2	4	2	1	1	6	1	8
"ERR4836887_bin.54_NODE_798_length_29189_cov_244.621748_30"	1	1	0	0	0	2	0	2
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_1"	1	1	0	0	0	3	0	2
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_2"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_3"	0	0	0	0	0	1	1	2
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_4"	1	0	1	0	0	2	0	1
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_5"	1	1	0	0	0	2	1	1
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_6"	1	0	1	1	1	6	2	6
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_7"	1	1	1	0	0	4	0	3
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_8"	1	2	2	1	5	7	1	12
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_9"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_10"	0	0	0	0	0	0	0	0
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_11"	1	1	1	0	0	3	1	3
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_12"	0	0	0	0	0	1	0	0
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_13"	0	0	0	0	0	1	0	1
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_14"	1	0	1	0	1	3	1	5
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_15"	3	7	0	0	0	4	1	8
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_16"	4	1	0	1	1	9	1	6
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_17"	3	4	2	1	1	7	2	11
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_18"	1	1	0	0	0	0	0	1
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_19"	2	1	2	0	1	5	4	4
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_20"	1	0	1	0	0	3	0	3
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_21"	0	1	0	0	1	5	1	4
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_22"	6	6	2	2	8	21	4	70
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_23"	1	1	0	0	0	1	0	4
"ERR4836887_bin.54_NODE_826_length_28589_cov_219.043177_24"	2	2	0	0	0	3	1	3
"ERR4836887_bin.54_NODE_834_length_28413_cov_208.469673_1"	3	3	1	1	1	5	2	5
